ID	longitude	latitude	termDepth	Vs30	standDev
5140	-43.5195969	172.69292	15.9	209.9676712643461	0.2368940190876532
5143	-43.5045327	172.716756	17.12	182.93715798722846	0.1975427230128153
5144	-43.4789235	172.709059	16.72	192.48449444493164	0.22102071548131955
5157	-43.5029615	172.700774	20.0	190.5218350539991	0.19162784891379125
5159	-43.5044764	172.701225	20.04	206.09073130838945	0.16771499238635942
5161	-43.5034255	172.7	20.0	187.18658353393394	0.17566138742326196
5163	-43.5076136	172.691648	20.0	193.09778781975825	0.19013881883049394
5174	-43.4778796	172.688292	20.0	191.91804273670172	0.1581222083206526
5185	-43.5205241	172.706689	20.0	199.03212650553672	0.12293225670633423
5186	-43.5211333	172.709011	20.01	210.68357888215476	0.1336657476893165
5206	-43.5055914	172.715728	20.0	204.9224381503959	0.14722878668644884
5207	-43.504322	172.715558	20.04	195.7500688791888	0.1595017389643425
5208	-43.5034099	172.716395	20.02	192.18785703842056	0.15373617484957525
5209	-43.5017286	172.717321	19.98	202.2968696950848	0.16020714491330507
5210	-43.4874655	172.709836	20.0	197.90126279616342	0.18232361562264038
5212	-43.4994413	172.712217	19.37	202.40041959807604	0.18848437287405537
5216	-43.5240273	172.73069	20.25	213.63572031127612	0.1440118759582158
5217	-43.4989586	172.711095	20.0	199.48628484209604	0.14066674270829965
5219	-43.5124805	172.691791	20.0	181.7491999231013	0.17199760057433897
5220	-43.5140299	172.690082	17.02	187.73950417119954	0.2244641050105324
5221	-43.5179793	172.691077	20.0	189.21574347884896	0.1324634209411578
5227	-43.5074281	172.691463	20.0	196.4402998862548	0.15674216506786362
5230	-43.5033124	172.699725	20.0	205.65765399296302	0.14293558537295892
5231	-43.5038932	172.697881	20.01	212.3139132958273	0.16572746192822319
5253	-43.4980002	172.681418	20.0	176.37219279462508	0.17873564909672374
5258	-43.5223718	172.688376	20.0	195.90272115796122	0.18518333045771496
5259	-43.52053	172.685366	20.0	207.50107281545507	0.1691726145234344
5261	-43.5105792	172.697063	20.0	199.39065888450304	0.16475856797920016
5262	-43.5087957	172.698239	20.06	206.554464938213	0.1420537481642875
5274	-43.5200276	172.70738	20.14	206.5394741497988	0.10505976102047451
5275	-43.4888922	172.681914	20.0	208.79872135082684	0.1849853443680892
5288	-43.4935785	172.710714	20.0	190.37942294065581	0.16218856260508774
5293	-43.4786606	172.69453	20.0	194.4857906066786	0.14919244554758976
5295	-43.4787916	172.692691	20.0	193.10104660921613	0.18469353427791074
5299	-43.4784004	172.694305	15.2	204.77691093462494	0.21487285010029367
5302	-43.4782311	172.694169	15.08	202.42116768572564	0.25020970968309597
5303	-43.4799565	172.698008	20.0	191.85718709298985	0.15897013758550166
5318	-43.4751033	172.707741	20.11	197.59426829248147	0.13866427970330414
5319	-43.488064	172.707368	20.0	220.61143419798373	0.15436621574900578
5320	-43.4926348	172.710266	24.16	193.15082094572463	0.08934100776897741
5321	-43.5029401	172.709823	23.08	212.3335436208976	0.10635470178291524
5345	-43.5206132	172.693926	20.01	205.52590316740515	0.18563025307157233
5367	-43.5123222	172.694986	20.0	193.18969277860944	0.13915055359327927
5370	-43.5200476	172.696865	20.0	195.2822608147551	0.14917918269652994
5373	-43.5196334	172.686497	20.0	205.75606538868684	0.18729467797280316
5376	-43.5211517	172.690553	20.0	194.98002548166778	0.15773513120714336
5378	-43.5239139	172.688258	20.0	202.29414813617782	0.1768214296115518
5380	-43.5205831	172.688209	20.0	198.8909965514013	0.15910294148238194
5402	-43.5028435	172.698605	20.0	189.76583805032658	0.16175510450938574
5403	-43.5015552	172.711883	20.0	202.87873392172293	0.152993207774418
5407	-43.4834207	172.710796	20.0	201.61573630259488	0.15616494455650354
5423	-43.5109948	172.726944	26.41	198.08123485115846	0.06683212126673391
5458	-43.5565463	172.734627	29.16	173.7550523897023	0.05489540196153183
5459	-43.5565247	172.736974	23.1	173.46155290048517	0.09677578919135275
5460	-43.5584282	172.738458	31.62	158.26789382092542	0.057675419402259204
5461	-43.560476	172.739596	25.28	162.5086173230015	0.09032714081007698
5493	-43.4926788	172.71674	20.01	210.27430244314343	0.15851253616934993
5494	-43.4937096	172.716494	20.01	212.10344338795315	0.15853233195717256
5495	-43.4963167	172.709587	20.0	205.55503624371542	0.14415591079969076
5496	-43.5018813	172.715236	20.0	191.5319629544827	0.12292859155599953
5497	-43.4975719	172.71475	20.01	204.36032712869547	0.17691142379971525
5502	-43.4799843	172.695816	20.0	196.22709790025323	0.17974421690748096
5506	-43.4347773	172.695309	20.06	192.15194589164733	0.13965956941747576
5507	-43.4347557	172.695606	20.0	190.41094092622993	0.12349701398382805
5508	-43.4302285	172.69463	20.0	198.1616593575864	0.12710758561760696
5509	-43.552506	172.750152	20.0	213.3256396774795	0.12485877433944309
5510	-43.5533313	172.749166	20.02	207.7200592655183	0.13193217351346512
5515	-43.5123069	172.694989	20.0	197.15147207607842	0.12543222114677544
5516	-43.5192463	172.692868	20.0	196.12551529545647	0.13706798971150996
5517	-43.4766923	172.697891	20.0	196.0912271362409	0.1559288941395137
5519	-43.5200582	172.692861	20.0	190.20700942563622	0.17689337585322215
5520	-43.5190015	172.688591	20.0	204.33907111601027	0.17851581878936973
5537	-43.5115246	172.694342	19.1	178.03557973958252	0.17206103602641457
5538	-43.5190915	172.692186	16.64	141.07381203360734	0.25572905797431184
5544	-43.5139861	172.709207	20.0	199.151826800077	0.14297573597554386
5573	-43.4930776	172.711024	20.0	189.12546367029492	0.14975479099243508
5585	-43.4989729	172.689683	20.02	190.95547491920826	0.1247845931504647
5586	-43.4964445	172.689983	20.02	187.61458435226518	0.12634072938040763
5588	-43.4789408	172.696323	20.0	192.8239210096905	0.1332349044240237
5590	-43.4770781	172.695041	16.58	209.56109295766836	0.23460052656575736
5591	-43.48068	172.697312	20.0	194.36346096841947	0.12152314622194568
5592	-43.480901	172.697377	18.18	206.18672205430997	0.18509513468214064
5594	-43.4810367	172.697152	19.4	195.64103604629946	0.15901745716830726
5598	-43.4335686	172.697851	20.0	212.21559544184876	0.12897285809249034
5600	-43.5473465	172.745923	20.02	201.88248660092285	0.12891705954387994
5601	-43.5448722	172.74471	20.0	211.32301038086268	0.13776228536536098
5603	-43.5434451	172.74431	20.0	213.78253940991846	0.12343759276249597
5609	-43.4774253	172.701864	20.0	184.18631754079414	0.1423851153074903
5622	-43.5225108	172.690407	20.0	189.81588996876326	0.17139110464407487
5623	-43.5217131	172.691234	20.0	205.55010944364653	0.1292492449998381
5625	-43.5219576	172.691452	20.0	201.15040414136317	0.13824114307756968
5626	-43.5217258	172.688911	20.06	201.59286777080595	0.14373689232956546
5627	-43.522797	172.687936	20.0	196.04402656859338	0.14025696538609858
5630	-43.5211426	172.688648	20.01	201.32684903129046	0.16260161162966066
5631	-43.4892238	172.686405	15.72	199.4964976881324	0.2265763315572307
5632	-43.4863613	172.682362	17.16	181.74944739237188	0.174969267148112
5653	-43.5555081	172.750705	20.02	221.24118413084312	0.3531018854157443
5655	-43.4874609	172.681878	18.22	208.3585905211236	0.22368134623767882
5656	-43.4892157	172.682116	17.98	215.53686965086243	0.284329375341342
5661	-43.4985882	172.68259	20.02	199.2187231802369	0.21604936272127656
5689	-43.4800306	172.697977	17.64	188.93956716564122	0.25300444378500087
5696	-43.5206461	172.688471	20.14	194.95884486288892	0.14910390342107313
5701	-43.5203033	172.708702	20.0	214.1157436126508	0.11133521098810559
5702	-43.5224771	172.709444	21.18	189.5846658691022	0.1504146279122906
5708	-43.5084558	172.698153	15.7	199.53132901205018	0.26403593660387253
5722	-43.5250417	172.66574	16.18	193.75683859797118	0.2253180863986335
5743	-43.5032448	172.699139	20.0	203.57840145447378	0.12566301031310806
6262	-43.5116305	172.707804	20.0	194.30457933846685	0.15640430133496358
6267	-43.5126402	172.706914	20.0	198.27431104050237	0.15844600143073187
6271	-43.5122947	172.703438	20.02	203.4512959896508	0.1463296166812781
6275	-43.5196759	172.707313	20.0	197.5476989894317	0.1773426652026633
6284	-43.5215857	172.709262	20.0	206.6939084945684	0.1437251246775383
6289	-43.5230457	172.667858	17.06	190.1341079571032	0.2049300200524885
6291	-43.5247038	172.665363	19.7	203.84559204976722	0.16509565771529044
6294	-43.4842334	172.685451	16.54	197.62132031993949	0.21979820830840227
6295	-43.4859177	172.685401	20.02	208.96922842742987	0.14234401099011998
6297	-43.4818263	172.685269	20.0	201.43626850838493	0.1558590172383525
6300	-43.4942113	172.692095	15.02	200.84006935425995	0.27044852107043105
6302	-43.4968345	172.68833	20.0	216.23067355251567	0.15243979254013423
6304	-43.5029252	172.701111	20.0	193.41420275036586	0.153353097142993
6310	-43.4738945	172.709975	20.09	199.9781521940292	0.12947887884433917
6332	-43.5397138	172.669313	20.02	156.31107061280144	0.15518899242234668
6341	-43.5038223	172.713175	20.0	200.81189462801734	0.14681089490629545
6361	-43.5238473	172.729218	20.0	204.98424301061766	0.12644353799991445
6366	-43.5375886	172.740805	20.0	212.79068998923404	0.1273247453744153
6369	-43.4943394	172.706786	18.64	200.63753059743794	0.19542294729161458
6371	-43.4963528	172.714544	19.64	205.75319935021705	0.16266614796008266
6373	-43.4992839	172.713299	17.5	213.28229704434713	0.22417748121498743
6379	-43.500275	172.713431	19.1	211.5451100448445	0.15584024721281045
6405	-43.5006752	172.713803	17.36	204.44018713397878	0.2060878312154904
6408	-43.5072373	172.699191	20.34	201.81196287836633	0.13652724307258496
6414	-43.5020669	172.715088	20.0	187.46837675018813	0.18784345046429082
6416	-43.5000113	172.713866	15.62	216.8896387673286	0.27973965711850635
6421	-43.500807	172.713796	19.04	203.22227689396465	0.15998595298751775
6424	-43.5084992	172.675647	20.5	209.36677594136754	0.1370492082854473
6425	-43.4993452	172.714562	16.24	220.60790086397375	0.26151559505015487
6427	-43.504984	172.71719	18.22	191.02165167786194	0.18156760161107813
6429	-43.5023995	172.717383	18.56	206.274899323087	0.17896898795384028
6431	-43.5012818	172.712102	20.0	196.94986653315894	0.1571861086010068
6432	-43.5043311	172.7158	15.96	219.31744798689292	0.27613414566118527
6436	-43.476356	172.691804	20.0	189.22933724277507	0.1619937607938154
6437	-43.5040688	172.714288	20.0	205.6424701280675	0.15142583297084627
6438	-43.4807536	172.694853	20.0	210.14320692000717	0.16629669762700702
6440	-43.4796973	172.696353	20.5	192.71597040276362	0.12991302245776942
6441	-43.4800148	172.697655	20.04	202.44062587927814	0.16834055894182146
6442	-43.4998377	172.714542	20.0	203.8408182517155	0.18088326957408196
6443	-43.4989058	172.714921	20.12	211.83883648599488	0.10386559713711246
6453	-43.4814955	172.697429	18.08	196.6452140441524	0.174456773111657
6459	-43.5142438	172.658709	20.0	182.2001403319943	0.17299289609050922
6472	-43.5034264	172.700511	20.18	203.25831678741338	0.1262429371340763
6477	-43.5033005	172.702012	20.0	203.1886194693315	0.14785793772529027
6481	-43.4935252	172.691533	19.26	201.0959472664266	0.16241667246792094
6538	-43.5087985	172.698677	20.0	205.36465380175562	0.12340731210750985
6539	-43.5279241	172.687974	20.0	206.518780599485	0.14168558870938458
6544	-43.5151138	172.698029	19.02	188.3020897424919	0.16596934258918372
6551	-43.5154016	172.693665	20.0	176.73449017989765	0.13523211051263692
6573	-43.5522548	172.750249	20.02	207.71858973032593	0.10549261901366436
6585	-43.5177222	172.689964	20.06	204.53982001020182	0.13020748619148204
6586	-43.5163799	172.688434	18.8	180.77767685732832	0.17106275701711204
6589	-43.5179882	172.689799	20.0	207.66563638626957	0.15989159722908697
6591	-43.5190619	172.689388	15.8	201.18084235198242	0.22336874839575965
6593	-43.5197479	172.691044	20.08	200.20171210581327	0.13547932759914108
6594	-43.5188191	172.687881	20.0	207.56177546087378	0.13130547565696216
6610	-43.4301262	172.696865	18.88	213.2142872952273	0.16520528246436947
6612	-43.429838	172.696866	20.8	205.34204542197355	0.12697175822703038
6618	-43.4860702	172.70987	20.03	210.00395367602746	0.14507829276709722
6620	-43.4843523	172.708545	20.03	185.57790048320882	0.1718521566439192
6653	-43.4834321	172.704805	20.0	200.22183746767274	0.19057958512581524
7102	-43.4995262	172.688119	18.05	197.55198115547287	0.20458663090628787
7114	-43.4995355	172.688206	18.03	188.3490104890422	0.19877087816215586
7424	-43.5243754	172.73088	20.02	216.5611711127712	0.13378492223693228
7428	-43.4909985	172.715527	20.02	204.5425825333392	0.13293622521922235
7429	-43.4979877	172.712694	20.04	202.6409803404914	0.13238665837879435
7431	-43.50316	172.713159	20.26	199.06616095243373	0.13767030945885916
7433	-43.5010532	172.711102	20.0	210.91422065989707	0.12418645271419973
7435	-43.4980077	172.713616	16.64	215.11602283447354	0.24166456512430076
7436	-43.4992308	172.711948	20.04	205.94350524163198	0.1371608946306073
7438	-43.5054456	172.717293	16.82	199.4439823203908	0.24000646923018185
7440	-43.501562	172.715297	20.0	200.05910347422753	0.15293597000717538
7442	-43.503361	172.714671	20.02	193.11595852447425	0.14516886611973537
7443	-43.5005977	172.716312	20.0	205.87282948773594	0.13180061327079243
7446	-43.5026533	172.714783	20.0	198.3385459686288	0.13244063307712842
7449	-43.5127377	172.703521	19.98	198.61468420931766	0.13016123310226435
7453	-43.5183753	172.689862	20.02	196.05146134302655	0.146244559972268
7455	-43.5209449	172.693662	20.0	199.94090795676192	0.14037378853128293
7458	-43.5227086	172.690434	20.02	199.91516023359628	0.14084923153668086
7462	-43.53957	172.669514	25.0	166.54399546987125	0.07213497722758958
7491	-43.5184951	172.707386	20.12	202.50879122615896	0.14560835868503766
7493	-43.5185579	172.707274	20.14	200.88068672723205	0.13551004302094777
7522	-43.5212746	172.708936	16.08	222.58651724636184	0.2718289802019235
7523	-43.5214575	172.708392	20.0	199.75895663782555	0.13997910927534957
7529	-43.5341	172.7033	24.19	206.32091930210152	0.09348228770138252
7530	-43.5106033	172.707997	20.0	196.96924194540264	0.13745768833479416
7531	-43.5344	172.7028	19.8	205.87916529186688	0.17230037869729356
7538	-43.5130282	172.70875	20.0	207.8929298899047	0.13360382656257838
7591	-43.5183663	172.705348	20.0	215.75511513949658	0.14321947544830016
7600	-43.5364722	172.74021	21.0	214.50021917060914	0.15297250337371363
7603	-43.4936442	172.710948	20.05	185.8198110702724	0.16914672497645222
7604	-43.5033722	172.712939	20.0	202.19639964970224	0.1524222436969409
7605	-43.498814	172.712026	23.38	205.12770482491675	0.09282787849475635
7606	-43.5009838	172.714636	19.92	199.50613345980923	0.1754805433607733
7608	-43.5218279	172.685986	19.04	190.11092140852145	0.20389101882303165
7609	-43.5214273	172.68773	19.28	204.59106260472845	0.16125567739972524
7613	-43.4791458	172.708723	20.0	201.64791089780644	0.14895621614998436
7615	-43.4728781	172.703273	20.12	204.82490361916422	0.15672353981959739
7619	-43.4734521	172.705464	20.0	212.96101487730917	0.1595617274115727
7622	-43.5028114	172.714165	20.0	182.9334768580827	0.18453355227708396
7623	-43.5027897	172.717336	20.0	197.20986189800038	0.13408937541955784
7626	-43.5021985	172.715607	20.0	183.87106969681304	0.15186472524069905
7629	-43.5033709	172.713868	20.0	194.39330337081537	0.15516827143571105
7633	-43.4759477	172.700406	20.0	199.59554471633135	0.15963614320719363
7635	-43.4783505	172.69692	20.0	186.78354303792784	0.17471454879507725
7637	-43.478176	172.697174	20.0	183.7508282080854	0.1818326998700456
7639	-43.4760424	172.703714	20.0	185.2338767680268	0.163074988110329
7640	-43.4763805	172.691773	20.0	185.56503641562804	0.17642807747008835
7646	-43.4798436	172.710524	20.0	168.15290274813808	0.14269884324087717
7648	-43.4336702	172.695495	19.7	184.0997731725942	0.14918952587636192
7650	-43.4803683	172.708171	20.02	200.89998594500977	0.12198887674178122
7651	-43.4817623	172.709913	20.0	198.13513090922723	0.1278013198738541
7653	-43.4815837	172.708453	20.0	203.6037582227265	0.17243931745983526
7654	-43.5494698	172.74812	20.28	205.0061339346471	0.12311417109505284
7655	-43.4864036	172.708955	20.03	205.72177712661465	0.14900376380169889
7662	-43.5227732	172.727478	20.0	207.07237327433137	0.16004070653443123
7665	-43.5100875	172.707129	20.02	193.50547361509675	0.2722093732892382
7669	-43.4299968	172.695736	20.0	213.1089922016322	0.1677186766843947
7673	-43.5058319	172.70014	20.12	204.61423266251384	0.26234239108851426
7674	-43.5158026	172.694469	20.06	199.15728100097598	0.1445924353687528
7675	-43.520074	172.693879	20.0	194.92321446868775	0.15597844914547707
7678	-43.51968	172.68931	20.06	199.76980667322653	0.1522587277728649
